127.0.0.1 - - [20/Aug/2024:14:16:49 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:19:30 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 1987
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:19:30 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:19:30 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:19:30 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:19:32 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:17 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:17 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:17 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:17 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:20 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:20 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:20 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:20 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:23:25 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:03 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2083
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:03 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:03 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:03 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:05 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2083
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:21 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:21 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:21 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2044
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2044
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:39 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:24:41 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:03 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:04 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:04 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:04 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:04 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:05 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:06 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:07 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:08 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:09 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2078
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:10 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2086
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2086
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2086
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:20 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2086
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2086
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 200 24909
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/image/%EB%B0%94%EC%9C%84.jpg HTTP/1.1" 200 18877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/image/%EB%B3%B4.jpg HTTP/1.1" 200 28800
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 2086
0:0:0:0:0:0:0:1 - - [20/Aug/2024:17:25:21 +0900] "GET /favicon.ico HTTP/1.1" 404 818
